structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,rejection_reason,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,115,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 72  Diameter 100 um Coupling Distance 0.05 um_5041/mple 72  Diameter 100 um Coupling Distance 0.05 um_5041_ParamFile.txt,False,1618.10001691,0.00032359258513,185.274368004,3.70517341785e-05,0.0215523717984,0.00128241545492,75077.5845945,4467.28813436,-0.0010358259061,-1.85543502499,0.00120799562197,0.811716552684,FSR_outlier_or_uncertain,0,0.000457629022575,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,1,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1522.24764372,0.000104652289077,196.940661552,1.35393811439e-05,0.00504811564907,0.000186944987716,301547.696119,11167.103582,-0.000526312101225,-19.280704209,0.0127449590166,0.631835569255,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,66,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1522.24764372,0.000104652289077,196.940661552,1.35393811439e-05,0.00504811564907,0.000186944987716,301547.696119,11167.103582,-0.000526312101225,-19.280704209,0.0127449590166,0.631835569255,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,10,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1533.17632656,0.000223266917959,195.536842571,2.84748123436e-05,0.00835966352286,0.000457625684042,183401.679071,10039.796292,-0.00094618323797,-7.99341426633,0.005293480026,0.186694675191,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,75,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1533.17632656,0.000223266917959,195.536842571,2.84748123436e-05,0.00835966352286,0.000457625684042,183401.679071,10039.796292,-0.00094618323797,-7.99341426633,0.005293480026,0.186694675191,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,13,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1537.63041438,0.00943852075292,194.970426701,0.00119679761886,0.722547321174,0.0425579804734,2128.06880508,125.343086176,-0.0306645228551,127.092962862,-0.0826770740264,0.694690656963,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,78,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1537.63041438,0.00943852075292,194.970426701,0.00119679761886,0.722547321174,0.0425579804734,2128.06880508,125.343086176,-0.0306645228551,127.092962862,-0.0826770740264,0.694690656963,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,17,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1541.46037976,0.00166938981704,194.485996486,0.00021062684864,0.106685112794,0.0055095903224,14448.6924125,746.180735248,-0.0011471007732,29.3475818415,-0.0189629481012,0.777366368003,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,82,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1541.46037976,0.00166938981704,194.485996486,0.00021062684864,0.106685112794,0.0055095903224,14448.6924125,746.180735248,-0.0011471007732,29.3475818415,-0.0189629481012,0.777366368003,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,19,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1543.07990388,0.00175641830262,194.281875648,0.000221142302091,0.0391022915268,0.0054877189707,39462.6463982,5538.29212624,-0.000251184777349,3.19314080222,-0.00214711835948,0.167848344021,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,84,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1543.07990388,0.00175641830262,194.281875648,0.000221142302091,0.0391022915268,0.0054877189707,39462.6463982,5538.29212624,-0.000251184777349,3.19314080222,-0.00214711835948,0.167848344021,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,24,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1548.05055834,0.000353203175863,193.658053599,4.41850165644e-05,0.00953416845091,0.00116364024672,162368.702243,19817.0147413,-0.000663642677151,8.98426411916,-0.00572714713873,0.480774272563,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,89,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1548.05055834,0.000353203175863,193.658053599,4.41850165644e-05,0.00953416845091,0.00116364024672,162368.702243,19817.0147413,-0.000663642677151,8.98426411916,-0.00572714713873,0.480774272563,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,25,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1549.92251,0.000407350091762,193.424158992,5.08356697875e-05,0.0114296327415,0.00112725934182,135605.626624,13374.2450761,-0.000878547993021,-3.30594253238,0.00221387956678,0.476386587987,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,90,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1549.92251,0.000407350091762,193.424158992,5.08356697875e-05,0.0114296327415,0.00112725934182,135605.626624,13374.2450761,-0.000878547993021,-3.30594253238,0.00221387956678,0.476386587987,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,30,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1559.40691341,0.0002100178429,192.247742025,2.58915461611e-05,0.0130137619285,0.000639060784948,119827.52735,5884.31493579,-0.000567125985398,7.88633504552,-0.00498494222406,0.773010829016,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,95,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1559.40691341,0.0002100178429,192.247742025,2.58915461611e-05,0.0130137619285,0.000639060784948,119827.52735,5884.31493579,-0.000567125985398,7.88633504552,-0.00498494222406,0.773010829016,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,31,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1559.73963653,0.0169815371114,192.206731802,0.00209263499671,1.14008571775e-05,2.11141754848,136808979.557,2.53367686069e+13,-1.87600276077e-05,-14.0424876309,0.00907362871863,0.155496924977,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,96,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1559.73963653,0.0169815371114,192.206731802,0.00209263499671,1.14008571775e-05,2.11141754848,136808979.557,2.53367686069e+13,-1.87600276077e-05,-14.0424876309,0.00907362871863,0.155496924977,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,34,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1565.12900063,0.000113663439449,191.544887278,1.39104512715e-05,0.00787433831438,0.000190207454971,198763.24056,4801.19708087,-0.00073474333641,-1.44968178535,0.00100150730037,0.74116210472,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,99,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1565.12900063,0.000113663439449,191.544887278,1.39104512715e-05,0.00787433831438,0.000190207454971,198763.24056,4801.19708087,-0.00073474333641,-1.44968178535,0.00100150730037,0.74116210472,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,44,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1581.76126421,0.00279344570248,189.530787473,0.000334717998053,0.0445297180138,0.00846200860842,35521.4749781,6750.16686538,-0.000114353668505,3.30542137899,-0.00201517619373,0.146906073973,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,109,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1581.76126421,0.00279344570248,189.530787473,0.000334717998053,0.0445297180138,0.00846200860842,35521.4749781,6750.16686538,-0.000114353668505,3.30542137899,-0.00201517619373,0.146906073973,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,49,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1590.41273317,0.000279798029034,188.499784834,3.3162378023e-05,0.0191314037791,0.000788004819697,83131.0002934,3424.08898241,-0.000354753172942,-12.722384649,0.00807130465476,0.784087553661,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,114,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1590.41273317,0.000279798029034,188.499784834,3.3162378023e-05,0.0191314037791,0.000788004819697,83131.0002934,3424.08898241,-0.000354753172942,-12.722384649,0.00807130465476,0.784087553661,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,54,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1600.34482366,0.000667101405776,187.329913884,7.80882013979e-05,0.0300262109097,0.00193801269402,53298.2609252,3440.08461658,-0.000313100471468,6.51656402438,-0.00399964560206,0.54161574986,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,119,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1600.34482366,0.000667101405776,187.329913884,7.80882013979e-05,0.0300262109097,0.00193801269402,53298.2609252,3440.08461658,-0.000313100471468,6.51656402438,-0.00399964560206,0.54161574986,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,55,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1602.07691522,0.0055437274079,187.127381434,0.000647523963032,0.236682700913,0.0325711324306,6768.88048444,931.500704887,-0.00142463253683,14.6646753914,-0.00922569617879,0.210773699557,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,120,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1602.07691522,0.0055437274079,187.127381434,0.000647523963032,0.236682700913,0.0325711324306,6768.88048444,931.500704887,-0.00142463253683,14.6646753914,-0.00922569617879,0.210773699557,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,59,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1610.41198518,0.000333584842251,186.158859198,3.8561420463e-05,0.0152858983817,0.000917279078155,105352.786272,6322.02990367,-0.0011216117487,3.0856002528,-0.00184212122125,0.751894774406,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,124,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1610.41198518,0.000333584842251,186.158859198,3.8561420463e-05,0.0152858983817,0.000917279078155,105352.786272,6322.02990367,-0.0011216117487,3.0856002528,-0.00184212122125,0.751894774406,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,62,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1615.03741424,0.00201366552665,185.625704616,0.000231442367186,0.0612966715074,0.00622191181163,26347.8811251,2674.4387381,-0.000335131730304,17.6665026704,-0.0108689147476,0.573190684668,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,127,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1615.03741424,0.00201366552665,185.625704616,0.000231442367186,0.0612966715074,0.00622191181163,26347.8811251,2674.4387381,-0.000335131730304,17.6665026704,-0.0108689147476,0.573190684668,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,3,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1523.96200669,0.000102470037939,196.719115492,1.32272426342e-05,0.00766983297045,0.000280952218401,198695.592533,7278.38112299,-0.000217966621137,13.9996802434,-0.00911618377459,0.859399860131,FSR_outlier_or_uncertain,0,0.00014491451739,,
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,129,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1618.55530733,0.000197329106236,185.222251375,2.25817067562e-05,0.0171467869971,0.000372681510998,94394.0872192,2051.63399187,-0.00142463891745,4.43644193362,-0.00266640325626,0.898828776113,FSR_outlier_or_uncertain,0,0.00027906549829,,
mple 73  Diameter 100 um Coupling Distance 0.05 um,5041,1,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041_ParamFile.txt,False,1522.24353942,8.85016416398e-05,196.941192546,1.14499542257e-05,0.00520422076782,0.000157442048572,292501.722609,8848.98479004,-0.000514670900515,-20.8659367401,0.0137820339768,0.742548953915,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um,5041,64,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041_ParamFile.txt,False,1522.24353942,8.85016416398e-05,196.941192546,1.14499542257e-05,0.00520422076782,0.000157442048572,292501.722609,8848.98479004,-0.000514670900515,-20.8659367401,0.0137820339768,0.742548953915,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um,5041,9,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041_ParamFile.txt,False,1531.32217427,0.00020264560275,195.773602079,2.59074545268e-05,0.0134444401333,0.000352773399066,113900.032957,2988.66307426,-0.00122063599296,2.7106546286,-0.00169837685572,0.659630856535,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um,5041,72,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041_ParamFile.txt,False,1531.32217427,0.00020264560275,195.773602079,2.59074545268e-05,0.0134444401333,0.000352773399066,113900.032957,2988.66307426,-0.00122063599296,2.7106546286,-0.00169837685572,0.659630856535,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um,5041,12,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041_ParamFile.txt,False,1536.87036452,0.00021602419397,195.066848135,2.74188113788e-05,0.00762811385501,0.000435549432337,201474.492088,11503.7743703,-0.000565036800447,-26.5181614675,0.0173268771017,0.72713041214,low_R2,,,,
mple 73  Diameter 100 um Coupling Distance 0.05 um,5041,75,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um_5041_ParamFile.txt,False,1536.87036452,0.00021602419397,195.066848135,2.74188113788e-05,0.00762811385501,0.000435549432337,201474.492088,11503.7743703,-0.000565036800447,-26.5181614675,0.0173268771017,0.72713041214,low_R2,,,,
